orderID,clOrdID,clOrdLinkID,account,symbol,side,simpleOrderQty,orderQty,price,displayQty,stopPx,pegOffsetValue,pegPriceType,currency,settlCurrency,ordType,timeInForce,execInst,contingencyType,exDestination,ordStatus,triggered,workingIndicator,ordRejReason,simpleLeavesQty,leavesQty,simpleCumQty,cumQty,avgPx,multiLegReportingType,text,transactTime,timestamp
b2d2a468-eb89-2939-4e95-d8bc4122d614,,,63908,XBTUSD,Buy,,6086,6389.5,,6389.5,,,USD,XBt,StopLimit,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T06:47:25.523Z,2018-07-01T07:00:02.155Z
9e28fa83-a6ee-1be0-0703-8565bc1df8f1,,,63908,XBTUSD,Buy,,6086,6329.5,,6313.5,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T07:00:08.171Z,2018-07-01T07:30:02.225Z
85a72bc1-6fc9-56f0-b27a-3d60f33a9850,,,63908,XBTUSD,Buy,,6086,6369.5,,6369.5,,,USD,XBt,StopLimit,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T07:00:14.715Z,2018-07-01T07:30:02.448Z
8020470b-2552-08f5-7dd2-a4069f0b7d83,,,63908,XBTUSD,Sell,,114,6310.5,,,,,USD,XBt,Limit,GoodTillCancel,,,XBME,Filled,,False,,0,0,0.0180633,114,6311,SingleSecurity,Submitted via API.,2018-07-01T07:30:07.818Z,2018-07-01T07:30:07.818Z
b9bece21-2975-ace8-3207-9d41ce0ba5bc,,,63908,XBTUSD,Buy,,6200,6329,,6313,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T07:30:13.502Z,2018-07-01T07:45:03.929Z
71921f1f-eaea-d59e-588d-eb06057cfc5f,,,63908,XBTUSD,Buy,,6200,6369,,6369,,,USD,XBt,StopLimit,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T07:30:19.593Z,2018-07-01T07:45:04.217Z
5103316d-e460-1a5e-29a0-42766c5d27d6,,,63908,XBTUSD,Buy,,6200,6330,,,,,USD,XBt,Limit,GoodTillCancel,Close,,XBME,Filled,,False,,0,0,0.9796,6200,6329.9152,SingleSecurity,Submitted via API.,2018-07-01T07:45:06.862Z,2018-07-01T07:45:06.862Z
b5455905-9b58-3dbf-9525-09c3e694917a,,,63908,XBTUSD,Buy,,4556,6330.5,,,,,USD,XBt,Limit,GoodTillCancel,,,XBME,Filled,,False,,0,0,0.71975688,4556,6330,SingleSecurity,Submitted via API.,2018-07-01T07:45:09.814Z,2018-07-01T07:45:09.814Z
c1e01680-4c1a-e206-7b3d-f33aa9df8de1,,,63908,XBTUSD,Sell,,4556,6330,,6342.5,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Filled,StopOrderTriggered,False,,0,0,0.71975688,4556,6330,SingleSecurity,"Triggered: Order stop price reached
Submitted via API.",2018-07-01T07:45:16.688Z,2018-07-01T07:49:27.722Z
18aef7a6-2539-82ac-6129-813f028439fd,,,63908,XBTUSD,Buy,,4539,6337,,,,,USD,XBt,Limit,GoodTillCancel,,,XBME,Filled,,False,,0,0,0.7163449799999999,4539,6336.5,SingleSecurity,Submitted via API.,2018-07-01T08:45:09.597Z,2018-07-01T08:45:09.597Z
d9b365b1-06b6-8c13-45b7-7e288e55b586,,,63908,XBTUSD,Sell,,4539,6336.5,,6349,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Filled,StopOrderTriggered,False,,0,0,0.71634498,4539,6336.5,SingleSecurity,"Triggered: Order stop price reached
Submitted via API.",2018-07-01T08:45:16.041Z,2018-07-01T08:45:59.053Z
8b28075f-bfce-091c-d2e0-4cc568e6fcbb,,,63908,XBTUSD,Sell,,4518,6337.5,,,,,USD,XBt,Limit,GoodTillCancel,,,XBME,Filled,,False,,0,0,0.71281465,4518,6338.3406,SingleSecurity,Submitted via API.,2018-07-01T09:30:07.967Z,2018-07-01T09:30:07.967Z
a8d305bc-661b-c50c-02ae-dd7626f4d917,,,63908,XBTUSD,Buy,,4518,6337.5,,6325,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T09:30:13.679Z,2018-07-01T09:31:34.723Z
a0aa78a6-d044-6113-dd8f-b1e0f67587c3,,,63908,XBTUSD,Buy,,4518,6397.5,,6397.5,,,USD,XBt,StopLimit,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T09:30:19.333Z,2018-07-01T09:31:34.952Z
f4769d3f-0e0c-fcc5-0cb9-3e180f1f1d41,,,63908,XBTUSD,Buy,,4518,6337.5,,6322,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T09:31:40.997Z,2018-07-01T10:45:03.285Z
9ab8478a-c5db-41d4-43be-a9ec4c030c99,,,63908,XBTUSD,Buy,,4518,6377.5,,6377.5,,,USD,XBt,StopLimit,GoodTillCancel,Close,,XBME,Canceled,,False,,0,0,0.0,0,,SingleSecurity,"Canceled: Canceled via API.
Submitted via API.",2018-07-01T09:31:46.687Z,2018-07-01T10:45:03.564Z
bcd0f154-71be-9297-a4a2-cc7a8edf2c73,,,63908,XBTUSD,Buy,,4518,6327,,,,,USD,XBt,Limit,GoodTillCancel,Close,,XBME,Filled,,False,,0,0,0.7128500400000001,4518,6326,SingleSecurity,Submitted via API.,2018-07-01T10:45:06.696Z,2018-07-01T10:45:06.696Z
578b14bd-7d77-e313-55ab-c44261e99cad,,,63908,XBTUSD,Buy,,4529,6326.5,,,,,USD,XBt,Limit,GoodTillCancel,,,XBME,Filled,,False,,0,0,0.71594432,4529,6326,SingleSecurity,Submitted via API.,2018-07-01T10:45:09.682Z,2018-07-01T10:45:09.682Z
13fb26c0-eeaa-5d37-55c3-897182776cc0,,,63908,XBTUSD,Sell,,4529,6326,,6338.5,,,USD,XBt,LimitIfTouched,GoodTillCancel,Close,,XBME,Filled,StopOrderTriggered,False,,0,0,0.71594432,4529,6326,SingleSecurity,"Triggered: Order stop price reached
Submitted via API.",2018-07-01T10:45:16.200Z,2018-07-01T10:46:10.511Z
58f79cd8-d289-10c9-8fc1-c0f18abc2b99,,,63908,XBTUSD,Sell,,232,6320.5,,,,,USD,XBt,Limit,GoodTillCancel,,,XBME,Filled,,False,,0,0,0.03668062,232,6325.1107,SingleSecurity,Submitted via API.,2018-07-01T11:00:08.562Z,2018-07-01T11:00:08.562Z
c5c00315-a849-c76b-7229-7930db336d2e,,,63908,XBTUSD,Buy,,232,6364.5,,6364.5,,,USD,XBt,StopLimit,GoodTillCancel,Close,,XBME,Filled,StopOrderTriggered,False,,0,0,0.03668152,232,6363.5,SingleSecurity,"Triggered: Order stop price reached
Submitted via API.",2018-07-01T11:06:11.701Z,2018-07-01T11:06:11.701Z
